"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0.0276179845069464,0.0361870188349529,0.0334271809008281,0.0316790741255752,0.0353737413197306,0.0363155147618084,0.0357475089092299,0.0427117174989044,0.0338365727057461,0.0311608572637298,0.037113608988072,0.0361845250755869,0.028964841818101,0.0293906745303967,0.0334483863154587,0.0358660405486491,0.0342609492438639,0.0320325834535149,0.0281825294531287,0.0293065992666937,0.0274254936562265,0.0208969437265495,0.0253880954333914,0.0203416420464455,0.020565491105472,0.0216453958949742,0.0232918669679897,0.0181054696075945,0.0159659289648794,0.0156874595600191,0.0113477209420126,0.0151841529223307,0.0152363683169348,0.0129064638097384,0.0173231069818071,0.0163327509008538,0.0160864810036747,0.0174612586381888
"2",0.0257139033175924,0.0438544071321335,0.0248530340897383,0.0373251610849873,0.0559952939199031,0.0315914975131674,0.0339275158935327,0.021667918074357,0.0106413385319094,0.0383088142909486,0.038244764321342,0.0322772706043047,0.0262725796717297,0.0217078113898927,0.0160213999516346,0.00781591631419729,0.00598486258131876,0.00711449265744046,0.0195290259776568,0.0240534826530801,0.0205567702268646,0.0710805689460793,0.00669127784389003,0.0208424356243958,0.0299463357984349,0.0331123914773025,0.00684046170020513,0.0283541814143012,0.0227232122906046,0.0165288933801946,0.0180633559207162,0.0345005715547652,0.0176176376332676,0.0363860233689106,0.0216879283835087,0.0344327417814898,0.0153186700585817,0.0424160526256205
"3",0.0347040467377167,0.0277780072860795,0.0312371713122341,0.0259394862011681,0.0235589432042554,0.0254593497673083,0.0298965830946175,0.0225322021903268,0.0284049942389911,0.026340351813256,0.0220296213456114,0.0199294855573392,0.036137285555253,0.0324693854678635,0.0267490825741221,0.0342911984753741,0.0309992360754428,0.0278918369337549,0.0266695116313943,0.0247788613063602,0.0282388623087944,0.0214187283024616,0.016817349439174,0.0163483401176785,0.0236424962344141,0.0170068387795308,0.0184989473496768,0.0148417534873562,0.0208437669217845,0.0134220554059549,0.0239196786858091,0.0275795097778705,0.0183516250584877,0.031384295229861,0.03420616278855,0.0394230508395745,0.0395901582359623,0.0366697402685902
"4",4.29593935759006e-05,4.03489062611681e-05,4.96167921900159e-05,5.85374883808464e-05,4.82665121969365e-05,4.66850792081524e-05,5.20139029143134e-05,0.00970956356343524,3.92103872857862e-05,0.00973679763610007,0.0105089658794996,0.0111107526460616,0.0245749134235687,0.031847143537493,0.0488711247628485,0.0423250214551215,0.0499838484883563,0.053733508397481,0.0426839905772406,0.0656758069064195,0.0340021271826298,0.074480536827082,0.0553508421403216,0.0539089189937672,0.0536852124857777,0.0595930766045449,0.0652877399897328,0.0308680313008863,0.0289068448793057,0.0424787924423524,0.0138140006602526,0.00847604691059746,0.0168191685728193,0.0109812811690578,0.00938035290277838,0.016786442765625,0.0125955033293901,0.0114460051074401
"5",0.0301289540368474,0.0288622997715234,0.0276661660389156,0.0285805920869588,0.0326362406430645,0.0304180550700557,0.0296718830478259,0.0226990298410468,0.0224776325159436,0.0328976844110964,0.0372346379261029,0.0328321189597037,0.036614160991976,0.0357184844416792,0.0336924644589333,0.0269506995090029,0.0217075644375137,0.0257435652080706,0.0274093737653956,0.0207132337357202,0.0239597667563477,0.028840584655097,0.0299821325890636,0.0230552161496158,0.0260456309294733,0.0231431180138745,0.0220907224096104,0.0288447962152947,0.0209958323065035,0.0253247116878466,0.0175499574374025,0.017228912081207,0.0193449355841479,0.0269730841271483,0.0286031793171349,0.0214726855241406,0.0189412110596103,0.0129486822591052
"6",0.0302206269362396,0.0402909851864747,0.0299406289402988,0.0284433431262682,0.0262691320887196,0.0248635999887622,0.0234524631746312,0.0213605150606007,0.0221574664368451,0.0247212623781402,0.0242609325177819,0.0257534042896044,0.022504145428284,0.0246933428765169,0.0215861890687498,0.0227241486811466,0.0199456219715668,0.0205813301440539,0.0275589580168388,0.0263257410211616,0.0235188027087744,0.0271211024493889,0.020980811637164,0.0244382809661412,0.0279280310259477,0.0271071948454911,0.0266024234109055,0.0313473769720735,0.0387479072717757,0.0259488691981875,0.0259333232280991,0.0293338224210172,0.024474409036576,0.0258025596940714,0.0233953190567829,0.0308016851728357,0.024817490899103,0.0340467526729801
"7",0.0278095406039733,0.0289653275529399,0.0279086270540824,0.0296706005856954,0.0334037576639683,0.0344775557911389,0.0271096265215185,0.0338530778674489,0.0329593226887434,0.0208279221587081,0.0230643999434784,0.0263383636885736,0.0214845880487155,0.0260186406349511,0.0275673572556309,0.0212600938938674,0.0204352279973433,0.0209919630752294,0.0207960990529648,0.024998354271843,0.0250484299956404,0.0270869065139324,0.0282636402285327,0.0260638804811774,0.0260511387149851,0.0279078653171776,0.0243801182281217,0.0247123983761132,0.0302767722831772,0.0291560131683393,0.0204035788525731,0.0228526598474515,0.0213862938295461,0.0335948907643622,0.0280672235908662,0.028446253758979,0.0257734590919824,0.020588030606228
"8",1.17630583573946e-05,0.0019446787569364,1.35859744157398e-05,0.0116378919222169,0.00166540476989618,0.00704422622844997,0.290585920633469,0.277468382412745,0.409245238120776,1.37192958793252e-05,1.16186428628087e-05,1.51359749555072e-05,1.29710046005017e-05,1.31484451060508e-05,1.4356468801912e-05,1.2675223214456e-05,1.17435958753981e-05,1.12134065190616e-05,1.11087806250353e-05,1.52271456554733e-05,1.00604803450469e-05,1.62302080117463e-05,1.31297355320955e-05,1.67974957232061e-05,1.29591633530599e-05,1.22494993474036e-05,1.56070415776783e-05,1.31860246754548e-05,1.60119334687881e-05,1.5557045626426e-05,1.21191796380002e-05,1.25153356858617e-05,1.32466008487679e-05,1.18225921537177e-05,9.84105479216663e-06,1.15909122069024e-05,1.41799681169761e-05,1.28858675390548e-05
"9",3.67841429921371e-05,3.45489033699896e-05,0.0138568134723564,0.00404147797279886,0.00744615186880019,3.99742753853788e-05,4.45371008089033e-05,0.000736984679148186,3.35740421975265e-05,4.29014739231735e-05,3.63325427329416e-05,4.7331556995871e-05,4.05614996950672e-05,4.1116372138135e-05,0.00481151400165136,3.9636564659624e-05,3.67232820579317e-05,3.5065332186066e-05,3.47381575917036e-05,4.76166559864868e-05,3.14600281948914e-05,5.07533223212228e-05,4.10578656151896e-05,5.25272820910392e-05,4.05244710477658e-05,3.83052877820442e-05,4.8804624752767e-05,4.12338868364848e-05,5.00707581652207e-05,4.86482829100236e-05,3.78977663127341e-05,3.91365819565055e-05,4.14233139865816e-05,3.69703105354984e-05,3.07738647271907e-05,0.00965725275038576,0.0182879135483978,0.939940862156506
"10",2.73148206890493e-06,2.56549976101463e-06,3.1547786619511e-06,3.72198223861126e-06,3.06892396796942e-06,2.96837190024979e-06,3.30719387118887e-06,3.83455448535062e-06,2.49310944291414e-06,3.18573703826102e-06,2.69794756436125e-06,3.51470195337184e-06,3.01197744714759e-06,3.0531806397595e-06,3.33369400318957e-06,2.94329449686776e-06,2.72696271526621e-06,2.60384824316576e-06,2.57955322185472e-06,3.53587256433038e-06,2.33612899232037e-06,3.76879216371593e-06,3.04883611776334e-06,3.90052118899859e-06,3.00922780890914e-06,2.8444377987347e-06,3.624087624396e-06,3.06190693498524e-06,3.71810696076324e-06,3.61247813983728e-06,2.8141764552435e-06,0.475184945772623,0.524704275952855,2.74530632210588e-06,2.28517651508683e-06,2.69150827050878e-06,3.29270904490712e-06,2.99220789830444e-06
"11",2.14220981116594e-05,2.01203545179879e-05,2.47418713768018e-05,2.91902588682743e-05,2.4068541795488e-05,2.32799456393785e-05,2.59372127642375e-05,3.00731252585586e-05,1.9552621522653e-05,2.4984667543117e-05,2.11590982352778e-05,2.75646290837845e-05,2.36219293245329e-05,2.39450721504347e-05,2.61450444151034e-05,2.30832719720859e-05,2.13866543362263e-05,2.0421108806814e-05,2.02305710998033e-05,2.77306630878882e-05,1.83214764778018e-05,2.95573734174076e-05,2.39109995209602e-05,3.05904799993189e-05,2.36003648336706e-05,2.23079720312556e-05,2.84225042290637e-05,2.40135095583186e-05,0.00826975407556788,0.00269715968339972,2.2070642459651e-05,2.27920954582651e-05,0.012035745126363,2.15305170948051e-05,1.79218732811509e-05,2.1108597012426e-05,0.976189067086004,2.34668833808812e-05
"12",4.54371952293276e-05,0.000124228800098714,5.2478577692387e-05,0.00136338070772532,0.000343717265842162,0.000615533243827669,0.00152683102872875,6.37863974110657e-05,0.00162650195899509,0.00926846304699253,0.00115979756245153,0.00218126172730919,0.00148628395445311,0.00393299509666984,0.0111825340209855,0.00369788172595551,0.0148685446293958,0.00169874783494649,0.0116868238189949,0.00961273965139479,0.00390045197777974,0.182403128538293,0.0494784166138533,0.0696236148666827,0.0525662895412724,0.057915861260519,0.0478696458813859,0.0420012659589956,0.0445020358057464,0.0636782576374776,0.0331461423951043,0.0360772726877457,0.0418030996236806,0.0257898418996426,0.0318550704400222,0.0393160066560219,0.0692412098275451,0.0322944201431323
"13",3.29762144746057e-05,3.09723689263262e-05,3.80865241477191e-05,4.49341718067086e-05,3.70500308700873e-05,3.58361014107894e-05,3.99265789246598e-05,4.62932166251333e-05,3.00984262844388e-05,3.84602736475248e-05,3.25713642920909e-05,4.24317504215472e-05,3.63625357166023e-05,3.68599672509611e-05,4.02465056217481e-05,3.55333508118358e-05,3.29216539206216e-05,3.14353365535301e-05,3.11420313758985e-05,4.26873357008631e-05,2.82032569673743e-05,0.0303339085772732,0.0636617848660282,0.302087341825,0.0365128508110039,0.310471728788949,0.24221963524115,0.001532444505547,0.0120963689719361,4.36121676507498e-05,3.39745544786607e-05,3.50851267807593e-05,3.71351341952547e-05,3.31431097816244e-05,2.75881257767312e-05,3.24936249806887e-05,3.97517087530662e-05,3.61238649634096e-05
"14",1.6347505226573e-05,1.53541263292174e-05,1.88808710304302e-05,0.00101382257887194,1.83670437296513e-05,1.77652548798169e-05,1.97930529034096e-05,2.2949226064654e-05,1.49208812726333e-05,1.90661522095724e-05,1.61468063113067e-05,0.00961838670042612,0.524787432292875,0.438428128643633,0.0255529975955553,1.76151704302342e-05,1.63204575816073e-05,1.5583636169144e-05,1.54382341573998e-05,2.11616601419099e-05,1.39813771236713e-05,2.25556485600191e-05,1.82468209978337e-05,2.33440267645895e-05,1.8009771286477e-05,1.70235281098218e-05,2.16896138751237e-05,1.83250478532405e-05,2.22523053202404e-05,2.16201328737062e-05,1.68424185662092e-05,1.73929695255082e-05,1.84092325337678e-05,1.64302412818555e-05,1.3676434287925e-05,1.61082681158314e-05,1.97063634185902e-05,1.79079097071046e-05
"15",2.80565399531984e-05,2.63516452713471e-05,3.24044497967414e-05,3.82305066438005e-05,3.15225894765554e-05,3.04897644262033e-05,3.39699894194008e-05,3.93867974993104e-05,2.56080848888236e-05,3.27224401404135e-05,2.77120887934229e-05,3.61014179448358e-05,3.09376607469028e-05,3.13608811783585e-05,3.4242186707718e-05,3.0232180758377e-05,2.80101192106386e-05,2.67455434169238e-05,0.00344834047905773,3.63188728199579e-05,2.39956531858686e-05,3.87113168782356e-05,3.13162562268165e-05,4.00643774393545e-05,3.0909417715044e-05,2.92167697723831e-05,3.72249777456977e-05,3.14505137091488e-05,3.81907015544644e-05,3.71057304070218e-05,2.8905939032411e-05,2.98508266327976e-05,3.15949963577197e-05,0.456977386594252,0.482007505404047,0.0564732704820702,3.38212078799152e-05,3.07345969438163e-05
"16",1.48629618283998e-05,1.39597932758959e-05,1.71662685848887e-05,2.02526242321771e-05,1.66991027726122e-05,1.61519633418625e-05,1.79956137461683e-05,2.08651697162831e-05,1.35658919038453e-05,0.365977676828,0.327660624925381,0.293458349195977,1.63892365740124e-05,1.66134377452266e-05,0.00310413125199389,1.60155083039673e-05,0.00253918031450428,1.41684609559359e-05,0.00672285708784489,1.92399355470774e-05,1.27117056466696e-05,2.05073336216112e-05,1.65897976615787e-05,2.12241179259113e-05,1.63742748180319e-05,1.54775939798867e-05,1.97199449476044e-05,1.66609206096832e-05,2.02315374722143e-05,1.96567736283386e-05,1.53129312869458e-05,1.58134858228971e-05,1.67374603431698e-05,1.49381844886438e-05,1.24344551632029e-05,1.46454502267452e-05,1.79167966737198e-05,1.62816634534836e-05
"17",0.0195852152503235,0.0206343433297187,0.0209124030748938,0.0256180974640736,0.024106970262611,0.0214149420746117,0.0185610935293748,0.0227494373711843,0.0258090421544465,0.0205192600404345,0.0207755652180301,0.021434316844948,0.0196330234834536,0.0211497234765311,0.0243451707873131,0.021266543350099,0.024313172684633,0.0262074420979911,0.0240819010119658,0.0264466904589194,0.0234096347298807,0.0248160188536393,0.0234439000296626,0.0229684212795851,0.0241367580277664,0.0242291974092838,0.0266660498521489,0.0229693059077815,0.026043299186505,0.026141589733152,0.0303142892292951,0.0322042603438549,0.0305854933783937,0.0330302165340157,0.0377447586579786,0.0424043651663029,0.0415080404718679,0.0578200472433295
"18",1.35147938354402e-05,1.26935485865679e-05,1.56091755820342e-05,1.84155785559184e-05,1.51843847689528e-05,1.46868744684357e-05,1.63632937048229e-05,1.89725621523308e-05,1.23353766490885e-05,1.57623510606769e-05,1.33488722207824e-05,1.73899996758472e-05,1.49026254642464e-05,1.51064901206727e-05,1.6494410736371e-05,1.45627967962831e-05,1.34924330323465e-05,1.28832887412167e-05,1.27630821295812e-05,1.74947473678538e-05,1.15586706805152e-05,1.86471841353376e-05,1.50849943474586e-05,1.92989514081693e-05,1.48890208375356e-05,1.4073674824834e-05,1.79312167716034e-05,1.51496659783016e-05,1.83964045032064e-05,1.78737755047787e-05,0.0433492977993244,0.0634838547876055,0.037116187757814,0.206404845760486,0.173415752232161,0.443001394780138,0.0150540614566434,0.0177097251811859
"19",1.24386435330361e-05,0.000385371238493067,1.43662547334131e-05,1.6949190635155e-05,1.39752889840007e-05,1.35173942238217e-05,1.50603242564401e-05,1.74618229767121e-05,1.13531404808701e-05,1.45072332196585e-05,1.22859338547174e-05,1.60052761175126e-05,1.37159654903512e-05,1.39035968979145e-05,1.51810007563109e-05,1.3403196556206e-05,1.24180632665384e-05,1.18574236600594e-05,1.17467888097868e-05,1.61016830044872e-05,1.06382817275142e-05,1.71623540231975e-05,1.3883812781062e-05,1.77622226465717e-05,0.0128346068790056,0.0120281842010879,0.00912245800848738,0.299499371143379,0.362466803964447,0.303233668175433,1.28152178497993e-05,1.32341262419104e-05,1.40073899980831e-05,1.25015965209523e-05,1.04062539545157e-05,1.22566105500737e-05,1.49943631458739e-05,1.36259387705465e-05
"20",0.33522756896479,0.321144192554012,0.34054810868385,8.9274005583632e-06,0.00282770590892511,7.11982037012814e-06,7.93250545528746e-06,9.19741193240245e-06,5.97987448780431e-06,7.64118386142041e-06,6.47119116868759e-06,8.4302261992307e-06,7.22441092396926e-06,7.32323928508126e-06,7.99606763212043e-06,7.05967069433641e-06,6.54078577118267e-06,6.24548822903689e-06,6.18721514418238e-06,8.48100519600601e-06,5.60334733844159e-06,9.03967700804134e-06,7.31281868508698e-06,9.35563707944131e-06,7.21781574957789e-06,6.82255689702815e-06,8.69259437779094e-06,7.34416983441665e-06,8.91810546897096e-06,8.66474832364896e-06,6.7499732258925e-06,6.97061874780189e-06,7.37790871445668e-06,6.58478402680144e-06,5.48113472576819e-06,6.45574613111119e-06,7.89776271930823e-06,7.17699245981056e-06
"21",9.39088480628223e-06,8.82023462665153e-06,1.0846186156945e-05,1.27962423227034e-05,1.05510161646397e-05,1.02053163353279e-05,1.13701924057764e-05,1.31832677451099e-05,8.57135540239787e-06,1.09526216151988e-05,9.27559257252004e-06,1.2083608949248e-05,1.03552329950395e-05,1.04968903172216e-05,1.14613003393788e-05,0.355679604015098,0.295333806362412,0.348613611726087,8.86855067945717e-06,1.21563938930167e-05,8.03165377113091e-06,1.29571756927054e-05,1.04819537719414e-05,1.34100624665765e-05,1.03457796889936e-05,9.77922865049651e-06,1.24596788666528e-05,1.05268914781969e-05,1.27829190473002e-05,1.24197652485506e-05,9.67518960369322e-06,9.99145563738508e-06,1.05752516791162e-05,9.43841283907474e-06,7.85647823190919e-06,9.25345416367205e-06,1.13203933107725e-05,1.02872649281898e-05
"22",0.00897265597098266,0.00143276339750544,0.00337460085407915,0.314913983991608,0.277962505293807,0.278465683034229,0.0257979452876308,0.02141725043597,0.0197662584656153,0.0119576929151497,0.0186318755633576,0.0169356650895766,1.40575772375928e-05,1.42498818191314e-05,1.55591008759771e-05,1.37370184368027e-05,1.2727349280186e-05,1.21527463055666e-05,1.20393559683009e-05,1.65027137644846e-05,1.09032402542137e-05,1.75898020033465e-05,1.42296049563085e-05,1.82046110382207e-05,1.40447440565379e-05,1.32756319577057e-05,1.69144333215369e-05,1.42906094046749e-05,1.73532427435867e-05,1.6860249241896e-05,1.31343954508243e-05,1.35637372337064e-05,1.43562600047119e-05,1.28129630254712e-05,1.06654335651777e-05,1.25618753998734e-05,1.53678148432146e-05,1.39653082997632e-05
"23",0.00333068049295733,0.0187837227626617,0.0100132952229518,0.00702265841567157,0.0233474753355612,0.009704667900408,0.0221644758061895,0.00211640191458617,0.00137601946156045,0.00555523557399252,0.0241266235174831,0.00679912125542613,0.0242065848039864,0.00823524344389175,0.00660789608421674,0.0682760834365927,0.0212659570302318,0.00801636458008898,0.103249579391149,0.00397438849586666,0.0138745296324319,0.0338824156811707,0.00662466680539835,0.00345448983428612,0.313691733338267,0.0120116077193784,0.0330998106624824,0.0457740716699766,0.00914243882054648,0.00526604810301266,0.00208987985766461,0.0306993162070561,0.0102030995947748,0.0126400330557114,0.0319834382020648,0.00918444814303231,0.041846526679818,0.00635897106745407
"24",9.94724346191689e-06,9.34278537458353e-06,1.14887634724503e-05,1.3554349819781e-05,1.11761062695691e-05,1.08099256127042e-05,1.20438142307352e-05,1.39643043855162e-05,9.07916141503842e-06,1.16015046505258e-05,9.82512079273735e-06,1.27994968095401e-05,1.096872401604e-05,1.11187737611892e-05,0.00606954027811266,1.07186011849609e-05,9.93078532314797e-06,9.48243911520104e-06,0.270848259481322,0.361883318925113,0.360816593052295,1.37248176133466e-05,1.11029523071466e-05,1.42045354560535e-05,1.09587106532208e-05,1.03585945587541e-05,1.31978468164133e-05,1.11505523271623e-05,1.3540237213048e-05,1.31555685343453e-05,1.02483917664245e-05,1.05833948359716e-05,1.12017776059655e-05,9.99758727117507e-06,8.3219316750399e-06,9.80167080402882e-06,1.19910648112283e-05,1.08967292122982e-05
"25",0.026913107000223,0.0252161356061011,0.0289642554649903,0.0434599013532963,0.0535813475583018,0.0565979112896041,0.052186466036301,0.0515830887486027,0.036588660781793,0.050728565259787,0.0545491137230352,0.0614486662957913,0.0322786084592118,0.0315479987048975,0.0371662162960673,0.0196070661733062,0.0216339141268453,0.0280297482788919,0.0134082960579514,0.0256756633869329,0.0225692778798303,0.0254679335222813,0.0320152039188214,0.0257029542775584,0.014558614154329,0.0247499509785102,0.0159680242073766,0.0120216051531323,0.00701462790633905,0.0121895808300322,0.00537678709991162,0.00736561126730788,0.0110435230233707,0.00886824324199478,0.00705287647371715,0.00501325118080847,0.00621206678495317,0.00564513749779427
"26",0.015811604027802,0.0138896696992576,0.0177891681013317,0.017548054195454,0.012399581133491,0.0166639209039877,0.0201353868231965,0.0235376880387836,0.0326758891483369,0.0193959139018696,0.0175715807518008,0.0194675778235166,0.0180371001943402,0.0219440723824847,0.0252923728836161,0.0227715161963139,0.0205529541594075,0.020925696859609,0.0222122416156993,0.0156991890192363,0.022449984153456,0.0254872066999943,0.0375228295310275,0.0349507930937073,0.0335029797939175,0.035646617276855,0.0302109613985081,0.041124967306135,0.0394451305963765,0.0455424025038436,0.0254976949685699,0.0353314680717294,0.0320950117499755,0.0406437526049004,0.0377126113616634,0.035343421230389,0.0318893415571848,0.0212816482422316
"27",0.0634166706138248,0.0467982649583596,0.0624280441503612,0.0436171574089361,0.0263403883037602,0.0241121248549712,0.0798250685174521,0.0638551046035786,0.0315095368101452,0.0160209645542614,0.0024001837604908,4.07453709411456e-05,0.028999998110739,0.0342477118936345,0.0525873831922491,0.0370762045885404,0.12841616890262,0.0460824757299816,0.0839409786846415,0.0440972947937148,0.0571680877063376,0.0139106123423247,0.0115082069836834,4.52181109004357e-05,3.48854909881578e-05,3.29751070691141e-05,0.00110271188017901,3.5496191571394e-05,4.31034122736399e-05,4.18788744471606e-05,3.26242922113868e-05,3.36907266609774e-05,3.56592599339601e-05,3.18258919035694e-05,2.64916815162325e-05,3.12022197978501e-05,3.81718430796946e-05,3.46881819189468e-05
"28",0.0254306625988515,0.0214620525386778,0.0252249234797602,0.0266892581214486,0.026668889346924,0.029038065520274,0.0242606650298796,0.0271910125507331,0.023878113866143,0.0247111125852808,0.0243969184587033,0.0261228732773166,0.0241173932488273,0.0257329197481334,0.0281730287699179,0.024622548046387,0.0283522997387493,0.0319172002478184,0.0222548086650347,0.0248919677408125,0.025365518347776,0.0286976276044134,0.0282291594061643,0.0290348474820114,0.0278453033053809,0.032211890793625,0.0313076563020194,0.0296394622670971,0.0298984265890179,0.0313512534095471,0.0209002341258522,0.0222283528296773,0.0245948124552612,0.0255437480521399,0.0242921602967833,0.0266206366655184,0.0242668243508452,0.0228353721371974
"29",3.16479664877572e-06,2.97248337762258e-06,3.65524381456942e-06,4.31242696031393e-06,3.55576937507444e-06,3.4392660120946e-06,3.83183774096173e-06,4.44285734947211e-06,2.88860926446756e-06,3.69111334002321e-06,3.12594232540074e-06,4.07226431764061e-06,3.48978901946163e-06,3.53752856986231e-06,3.86254177885482e-06,3.41021040045909e-06,3.15956035767454e-06,3.01691535437949e-06,2.98876623969102e-06,4.09679337436658e-06,2.70672587975925e-06,4.36666267937179e-06,3.53249484520033e-06,4.5192888241695e-06,3.48660318639999e-06,3.29567135569576e-06,4.1990026217365e-06,3.54763917984984e-06,4.30793691936287e-06,4.18555144142537e-06,0.95120213059157,0.0255199366321977,0.0231528415594015,3.18081394235428e-06,2.64769044583448e-06,3.11848152020756e-06,3.81505508285959e-06,3.46688328537724e-06
"30",0.0203762559660086,0.021803977391599,0.0180478942332498,0.0175829627196385,0.01658049863389,0.016037245220361,0.0217953862085326,0.0207982955444407,0.0128879578497515,0.0174142846448353,0.0246460966561608,0.0223430292511837,0.0264928029018193,0.0178551627166275,0.0204853838363089,0.0302579581167286,0.0304628838380141,0.0189823785479507,0.0382253331662982,0.0181284800696777,0.0356089728275371,0.0360268898862172,0.0262997532704102,0.0234722001003935,0.0525695656798492,0.0288194286886512,0.054011279977342,0.0348538802890701,0.0371193695715193,0.0280208273034322,0.0254691422349998,0.0267331029047653,0.033970286454737,0.023972553845834,0.0263515399267889,0.0255005311435503,0.0322439952636431,0.0177524131181833
"31",0.0283476193817681,0.0297709892941896,0.0264602015535981,0.0297806868082245,0.0307113528338473,0.0302443632893293,0.031268309585972,0.030710436357626,0.0336110786830946,0.0276120899575072,0.0257123285613717,0.0313413094362351,0.0265620254217115,0.0265093911516166,0.029853396263215,0.0288748946510553,0.0245232955214446,0.0296444166108782,0.0231390795824694,0.0302186236230252,0.0279934500210945,0.0266463150797009,0.0323565741431686,0.0299987109151813,0.0186565047515748,0.0220917357590428,0.0281744308013766,0.0206054926663396,0.0159590809180218,0.0236543631012971,0.0185123226746798,0.0237810636185879,0.0215849255119638,0.0203451334226305,0.0214671284334819,0.0246322961480393,0.0242274005447523,0.024417182920887
"32",0.0268978291305321,0.0254454436244206,0.0266894510641049,0.0290622959536112,0.0275869539247709,0.0301308026469697,0.0289178598903558,0.0317475488094843,0.0303740942549551,0.0303637574755838,0.0285870539488408,0.0280788137535791,0.0274443268417798,0.0306173394609247,0.0334088201736519,0.0269704439595951,0.025216871325498,0.0325969458766498,0.0265668907502547,0.0307805139361881,0.0300745224965427,0.0268013601592772,0.0271506295855614,0.0266055361625864,0.023225059474329,0.0244494056265878,0.0257956945527873,0.025054179730202,0.0190514305773308,0.0252468550365066,0.018305762877847,0.0172914215063003,0.0190956848358982,0.0238453246727015,0.0202763266486821,0.0238817003895175,0.0195063212599811,0.026858727605611
"33",8.92015770641067e-05,8.37811191386807e-05,0.00010302510682307,0.000121548184140862,0.00599500404623605,9.6937650746217e-05,0.000108002506157789,0.000125224438163216,8.14170799922239e-05,0.000104036109612225,8.81064460634632e-05,0.000114779064713669,9.83616701810531e-05,9.97072363126778e-05,0.00404939247526817,9.6118701958006e-05,8.90539892485125e-05,8.50334594431757e-05,8.42400607822725e-05,0.000115470430000818,0.0176800454875102,0.0118169882916781,9.95653579463289e-05,0.000127378702350452,0.0765736848989708,0.0278311171293213,0.0236791323282217,0.0503172834575675,0.0418730856613473,0.0289408475882524,0.217557884833246,0.211358189782824,0.226889153792822,0.017126076174231,0.0149309295751655,0.0211649500498605,0.000107529477481328,9.77160591573784e-05
"34",0.0137935883677354,0.0143006698804486,0.0117624204680707,0.0141114110953228,0.0130515639760701,0.0120635868882979,0.022527725769018,0.0217768091220748,0.0221070497675595,0.0258432370573346,0.0264698979360661,0.0289541760578651,0.0318883769145058,0.0363591046634282,0.1033998510359,0.0351122495003421,0.0474028195895201,0.0301343440417344,0.0438123945767707,0.0326884545075488,0.0304170095785932,0.0264625055184555,0.0203202213179715,0.0235422524383193,0.0311649700603981,0.0288617138682775,0.0347202150773888,0.0335087764906148,0.0268864840428941,0.0300627413368187,0.0230061548045856,0.022051416228342,0.0193397677785192,0.0123086815427971,0.013121533470291,0.0155111530077537,0.0120694951134526,0.00908517710891395
"35",0.00906582653418695,9.91481886892728e-05,0.000121921894050114,0.000143842460209782,0.0001186038904673,0.000114717881380548,0.0209575268213733,0.000148193009966401,0.00467620636389007,0.000123118334206739,0.000104266863809514,0.000135831754013358,0.000116403093383847,0.0153416360993737,0.00494056191492578,0.00861022455350063,0.000105388204649411,0.000100630232305899,9.96913090622638e-05,0.0154472767551955,0.0178692800732718,0.00904702698158334,0.668204762691204,0.164440353309358,0.000116296828844269,0.00309578420780999,0.000140059153023645,0.000118332705055036,0.000143692693374821,0.000139610484353663,0.000108758730922291,0.0279495358351076,0.021510357127402,0.00010609712515676,8.83146105679296e-05,0.00610782976648026,0.000127252452970104,0.000115639064874163
